client_id	path	sentence	split
976b1	000039928e.mp3	এ ধরণের কার্ড নিয়ে	1.773864800809083
f83df	00005debc7.mp3	হতে উপার্জিত অর্থ	-0.2563869052473648
9813c	00009e687c.mp3	হাসির বিষয় হয়েই আছে	0.9339307965902665
7ec1c	00012843bc.mp3	সার্ক দেশগুলোতে	-1.2008837063920514
e43d4	00012880b1.mp3	সহজেই যাওয়া যায়	-0.30352425026360447
321b6	0001e9f600.mp3	সুরকার হিসেবে	1.4464667724202516
a46e2	0001ee459b.mp3	যাতে বিবাহ শাদী দিলে	1.4030396126677414
e00db	0001fd54d9.mp3	আপনার গল্প ছাড়া	-0.8766767461196892
4c555	0002656955.mp3	বিবাহ ব্যাপারটাকে নিয়ন্ত্রিত করাই	-0.09502139324185294
2ecf8	0002a04050.mp3	বীরভূম জেলা হাসপাতালে	0.10532820747819624
778c0	0002c06046.mp3	মান্নান সৈয়দের মৃত্যুর পর বেরিয়েছে	-0.4732972344283461
577fa	0002f5e8b7.mp3	পুলিশের সন্দেহ	-0.483989373125563
15a75	00030c9001.mp3	বাঙালি মধ্যবিত্তের ধর্ম	0.7319308965642293
ee4ad	0004bc46f7.mp3	রয়েছেন মুখ্যমন্ত্রী	0.2266249310916411
ac904	000549887f.mp3	তাদের হুমকি দেয়া হয়েছিল	-1.5809543363377172
7297e	000571e8eb.mp3	বিশেষ ছাড়ের ব্যবস্থা করা	-0.1801952760319845
3fce2	0005c694a1.mp3	দুপুরের রোদে	-0.13815088622827038
8a46d	000633820e.mp3	অতঃপর ১৯৬০ সালের ২৬শে জুলাই	-0.8131727955324292
65e30	00067a3bf3.mp3	আরেকটি বড় ধরনের	-0.567459394973852
7d3e1	0007ec5c58.mp3	তখন থেকেই ডাকটিকিট সংগ্রহ	0.14696412933162287
18a52	00090d52b7.mp3	মনোনয়ন বাতিলের ক্ষমতাও	0.2359198346227685
355c1	00090e7ccd.mp3	শিরোনাম আমার ছবি	1.0608345488030266
3f875	00092bb274.mp3	ঘানিটা ঘুরছে	1.7935289610619636
3f493	000970168f.mp3	বিকশিত করতে চাই	1.507904605436586
590d0	00099c95d0.mp3	ষড়যন্ত্র করবে	-0.37453562244133554
5639c	0009a72716.mp3	এই মার্কিনি বাবুর্চি	1.8830273622947034
28bb3	000a4567b4.mp3	লকার্নো আন্তর্জাতিক চলচ্চিত্র উৎসবে	0.8755439668771211
66dcd	000a50081a.mp3	সব কিছুই ঘটে চলেছে	-0.1589451029219638
a4750	000a9438d7.mp3	যার যে মূল্য প্রাপ্য	0.668931034627619
767ff	000ae4299c.mp3	জোড়ালো করতেই ওবামা	1.808467461752484
4bede	000af00d30.mp3	শুল্ক বিভাগের কর্মকর্তারা	-2.742990767191965
6dff5	000c03fe83.mp3	নাচতে হয়	0.05138993113994274
880ae	000c053da3.mp3	বিবাহ করিলেন	-0.8850879205860925
16e96	000c77a792.mp3	কিন্তু কৃষ্ণ রথের উপর	-0.3473066813178178
86b1b	000d57ddbf.mp3	তাহা লইয়া ন্যায্য	0.09858153930852824
ea5be	000dc2f08b.mp3	শাসন করত	-0.03304624127383268
e9fa7	000f852677.mp3	মনোযোগ দিয়েছে	-1.6130481952477598
0c39f	00110b32d4.mp3	এই দ্বিগুণ দাম	-0.2723029155476257
b8ed8	00112a63e8.mp3	প্রায়ই ‘এককাট্টা শ্রেণী’ হিসেবে নিয়েছেন	-0.3424972639476386
f1240	0011dc9c2f.mp3	টেলিফিল্ম, নাটক ও চলচ্চিত্রে	-0.10906260456017879
37d7e	0011edfd6e.mp3	মীর কাসেম আলীর বিরুদ্ধে	0.3732335350542897
42898	00122e09b7.mp3	সবচেয়ে দামী খাবারটি	-0.03816946029193781
e8dde	00128c7353.mp3	অথচ কোনো খবর নেই	0.2571165098912886
274ee	0012b9b651.mp3	আঙুলের নখ	0.5096438441734652
3bea8	0012fe9553.mp3	দীর্ঘ দিন	2.064224068105368
75f18	00133b44f7.mp3	শিগগিরই একটা ভালো	-0.8842492522492313
7f71c	001352d84c.mp3	দ্বিতীয় বাছাই	0.136189096072597
d3e06	0013c091de.mp3	উদাহরণস্বরূপ বলা	1.9931081730201463
ff970	0014058b5f.mp3	এছাড়াও সহিংসতায়	0.9353680259673876
1279e	001415e92d.mp3	সাজানোর জন্য	2.0462446121886355
2fc12	0014eb81c0.mp3	মনিরুজ্জামান চৌধুরীর হাতে	1.5677789990080497
e7230	00150297ca.mp3	মুশকিল আসানকারীদের প্রচারপত্রে	0.05808554466000911
323f1	001528b596.mp3	নিজেও আত্মহত্যা করেন	1.124915928375478
18460	0015b27f63.mp3	৬০০ থেকে ৮০০ মেগাওয়াট	0.325764598289087
cb627	0015eb3a5f.mp3	তাঁর এই স্বীকারোক্তি	0.1274961567702995
5dec6	0016782bd0.mp3	বাংলা উইকিপিডিয়া	-0.5727818672124065
dec2d	0017086031.mp3	একজন অন্যজনের সঙ্গে	0.7363104708992999
967fd	00171dce25.mp3	আকাশের বুকে এক জ্বলন্ত অগ্নিকুণ্ড	1.1815695549301062
ef915	00180e5568.mp3	বাংলাদেশের পুলিশ বিভাগে কর্মরত	-0.8000957754278628
420df	0018237726.mp3	গ্রেপ্তারি এড়াতে	0.9233149244187001
7351e	00185f8299.mp3	শেষ হওয়ার কথা ছিল	-2.8810823405404893
23291	0018e80698.mp3	ওদের সঙ্গে চলে না	1.4110972763092366
932bb	0019330426.mp3	আমি তোমাকে কবে গল্প দিলাম	-0.5139195542931202
3fb17	001992bbc9.mp3	প্রতিরোধের আভাস থাকলেও	0.23467997482358047
24f73	0019b7ce7f.mp3	আইন এবং রাজনীতির আবির্ভাব হলো	0.15417358824681904
64092	0019cda4ca.mp3	খাড়া পাহাড়-প্রাচীরের তলার দিকে	-0.15104507952366789
60b9d	001aef3bb2.mp3	টিনের স্যুটকেস	0.5093517993094321
f29bf	001b710504.mp3	ভারতের শতাধিক প্রেক্ষাগৃহে	-0.8574647070235489
b8bdd	001bdb23d2.mp3	মুজিবুর রহমানকেও	1.8369226726654981
91dff	001cebb990.mp3	দুটো আরামদায়ক শয়ন-কক্ষ	1.0995831227874058
5a61c	001d1c3e9b.mp3	সেপ্টেম্বর ১৩, ১৯০৪	0.7008031432718269
6a35e	001d61b062.mp3	মেনে নিলেন	-0.5470056738161946
903fa	001dd3979d.mp3	পরে দেখলাম	1.5279155069046297
12702	001dd81463.mp3	মানুষকে উদ্ধার করতে পারে	-0.7765536169574543
e2ba2	001e458443.mp3	এতে হামিদুল	-0.6387978430772352
3fc9d	001f1ac9c6.mp3	জনসংখ্যা বৃদ্ধির হার	-0.8565963334006415
3ccf1	001f3a31d1.mp3	ভূমিকা ছিল	-0.8628220274575304
98b81	001f51dfd8.mp3	৫-৬জন যুবক	0.2612707386799949
b8bf0	0020b3d755.mp3	বাণিজ্যে ধর্ম ঢুকেছে	0.07455217519199736
7d3e1	0020ce9acf.mp3	সে-ধরনের একটা কিছু	0.783828956310177
05901	002141b618.mp3	সহিংস বিক্ষোভের অনেক চিহ্ন	-0.46965268235057767
ee4ad	0022399e6d.mp3	চালানটি পাওয়া যায়	0.47116649687854767
ad050	002261ad52.mp3	থানায় মামলা করেছিলেন	0.5001816935663513
0c39f	0022ad589c.mp3	মোট দশটি খেলা খেলেছে বাংলাদেশ	-0.97092736757589
75626	00232be503.mp3	শুরু হয় বিয়ে পড়ানো	-0.4058201917208511
92f59	0023d2aed8.mp3	দগ্ধ একজন যাত্রী	-1.2381673026299174
e2ff7	00243e8222.mp3	ছেলেটি আমাকে ছেড়ে চলে যায়	-0.3305501848453074
287bd	0024cedb4a.mp3	মিঠাইগুলো আঙিনায় পড়তে	-0.9183590493718377
28dfc	0024eee6dc.mp3	গতকাল সকালে ছিল মুষলধারে বৃষ্টি	-0.17605822096084944
25696	0025ef0740.mp3	মিছিলটি ঢাকা-গাজীপুর সড়কে পেীঁছলে	0.5610307260750749
16cfb	002648db9d.mp3	সঙ্কীর্ণ পথে চলিতেছিল	0.10816024006434126
f658d	0026c78e27.mp3	জানতে চাইলেন	-0.8692873367880581
acb88	0026ceb885.mp3	সান্ধ্য কোর্স চালু করার	-0.36200417267560764
d5f7b	00291bb8a0.mp3	তিনি যা করেছেন	2.326429009140789
c11b1	00293e356f.mp3	বাসটি কিছুদূর যাওয়ার পর	-0.08408896537740221
698ff	00299fec69.mp3	এক বছরে ২ হাজার কোটি টাকা	-1.0280500656368603
9642e	0029c08f39.mp3	আমরা ধীরে ধীরে সব খোয়াইলাম	-1.2684361404953635
8c07c	0029d50ffa.mp3	জেনারেটর সরবরাহ করেছে	-0.13914946028168823
ff1c3	0029f8d64a.mp3	প্রার্থীর নিরাপত্তা	0.392635916661707
05901	002a156bec.mp3	এই ভবনে ওয়ার্ল্ড সার্ভিস	0.7131425533524977
d8c80	002a255b32.mp3	নইলে হয়ত	-0.42954444890683546
b8fe1	002a27ea9a.mp3	২০০৫ সাল থেকে তিনি	-0.18846953302686142
3c897	002ad7b2b0.mp3	বুধবার সন্ধ্যা ৬টায় শেষ হয়	-1.222973548431685
ad050	002b3e4783.mp3	৬৪ জন জেলা শিক্ষা অফিসার	-0.0669946446008134
49543	002ba897d0.mp3	হয়ত অন্যরকম মাটি পাওয়া যায়	0.6170074297824614
60b9d	002bb58eca.mp3	আজই কোন এক সময়	0.26538743575413604
b8bf0	002c1fb537.mp3	গুরুত্বপূর্ণ ভূমিকা পালন করেন	0.0985525333201127
d3e06	002c5a2ebc.mp3	আর কংগ্রেস এগিয়ে আছে	-0.44933448579857177
fb4cb	002c6d5cd7.mp3	এরশাদ শিকদার	-0.22509069690558423
e89bb	002c730f94.mp3	হাজার হাজার	0.14308275170869827
ea5be	002c8e148e.mp3	১৮৭৫ থেকে ১৯০৪	0.22528849728076197
75f18	002d3d9914.mp3	গৌরবের বীরের	-0.048136817545094815
06527	002d56ccd9.mp3	শিক্ষকরা প্রশাসনিক ভবনের সামনে	-0.8479359946887275
698ff	002e0e1af2.mp3	প্রতিমাসে পাখি বিক্রি করে	0.6130399423701354
29bab	002e9c68b7.mp3	ফর্মুলা আমরা শুধু	-0.8464135413487159
256f5	002f014586.mp3	সৌদি আরবের সোফা কারখানায়	1.3927909005797847
8a46d	002f0fd1c3.mp3	আসাদুজ্জামান মজনু	0.47717869226875187
1c618	002f303a0c.mp3	যারা স্পিকার, ডেপুটি স্পিকার	-0.7409434679998199
b52ab	002f992612.mp3	অথচ গল্পের কোথাও	-0.895132858256613
1cb75	0030199b99.mp3	ট্রেড ইউনিয়নকারী শ্রমিকদের	0.7352492134461905
e9759	0030c16f72.mp3	বিভিন্ন দেশেও দেখা যাবে	-0.8296528402426788
47e8d	0030c51a3f.mp3	জ্যাক দ্য রিপার	1.7673045002907468
4dd57	0030dff46c.mp3	মনে হলো	-0.8589685274691455
09b32	0031296899.mp3	মাতৃভাষা হিসেবে গ্রহণ করে	2.042639731729318
2ee04	003164d0a9.mp3	বহুল আলোচিত	-1.0500203671920318
16cfb	0032c25a68.mp3	সংস্কৃতি রক্ষার	-1.1895177270739836
f2097	0033d7656c.mp3	জন্মগ্রহণকারী সাবেক ক্রিকেটার	0.8901323047263169
16cfb	0034722580.mp3	১ম খণ্ড	-0.9165135255409462
acb88	00350b1301.mp3	অং সান ১৯৩৩ সালে	0.6971585335750227
16877	0035a53492.mp3	হাজার হাজার অভিযুক্ত করা হয়েছে	1.4727733766822155
8c120	0035e21fc8.mp3	চলে যেতে বাধ্য আমি	0.09929135533267403
b2a62	0035e6a686.mp3	অবরোধ মানে না	-0.5272816256050704
d2294	0035e6e6f1.mp3	সবচেয়ে বেশি প্রশংসা কুড়িয়েছেন	-0.7058165735177913
6ab59	0035eee977.mp3	সারবত্তা খুঁজতে	-0.6418170141077222
b9b98	003659c03d.mp3	হাত-মুখ ধুয়ে দেন	-0.29045586499089804
6973e	0036ad72d8.mp3	ফেলানীর পরিবারের	1.4249093898312255
0f047	0036f446bf.mp3	অবসর সময়কালের	-0.7276321538867969
b5fdc	003787a2a2.mp3	এবং অন্যদিকে শ্রম ও পুঁজির মধ্যে	1.5520795896745772
c0d65	0037b82a4a.mp3	গত বছরের	-0.43080966408052784
aa820	00385db080.mp3	হেফাজতের রক্তচক্ষুকে	0.7376931072112911
2ad74	00386d9456.mp3	আমার নাম হয় না কেন	0.0037640195373046786
68ab7	0038b1048c.mp3	সার্কাস-তাঁবুর গান বইটিতে	2.4497585865231533
a699c	0038fa4c34.mp3	রান্না শিক্ষা	0.34747313783112493
577fa	003979d55f.mp3	ওর ধপধপাইয়া হাঁটাটি	0.23412498289211037
2ee04	003a223cd5.mp3	আইন ব্যবসা	-0.18734540836176025
ba2f6	003a9bcfeb.mp3	চুলের যত্ন	-0.6193892995393709
f4ba7	003c2a04e3.mp3	স্বাধীনতা সংগ্রামে	-0.04578101229802348
db735	003c8b650c.mp3	কুরু নামে একজন	0.8336317944011086
80be1	003d78fa0e.mp3	তাদের দুজনারই মনে হল	-0.25961735351242443
7027a	003d938253.mp3	বাজারে ক্রেতাও কম	-1.532303784418398
c9c19	003e0d29ec.mp3	যখন সোলস গঠিত হয়	-0.6458947015580969
93bf3	003e1c4dc0.mp3	মেঘ হইয়া যান	1.041153607222922
54e68	003e75772d.mp3	নহিলে পরকালের কাজ হয় না	-1.0453035920108698
4164f	003e7765bc.mp3	একসাথে মিলে কাজ করে	1.0585729665634422
7aed9	003ee67280.mp3	ভেনেজুয়েলার পর্তুগুয়েসা রাজ্যের	0.670983449507109
0a87a	003f18a569.mp3	কোন শিশুই হাত তোলেনি	1.5532541220046328
06527	0040616d81.mp3	এবং দেমোফোনের ভাই	-0.5105074108953203
c5dc8	00409f26d8.mp3	দেশের সবচেয়ে সুন্দরী মেয়েকে	-0.12079141880385881
c0d65	0040c85c2b.mp3	চিহ্নিতকরণের পাশাপাশি	0.07439874440421586
32c77	0041455bc9.mp3	আগে বলল না কেন	1.4650105338861341
2ee04	0042d77b69.mp3	প্রক্রিয়া এবং এর উদ্দেশ্য নিয়ে	-1.8035655894756797
3fae0	0042e18d8e.mp3	আন্ন্যালাচা এলাকায় এ ঘটনা ঘটে	-1.1479630913096288
e03fc	0043074fc7.mp3	হিন্দু কনের পোশাকে	1.0976167681592903
79b06	004371f1d0.mp3	অ্যাপলের ওয়েবসাইট হেলথবুক নামে	0.6218565078882846
f1ff2	004385c7db.mp3	ভেবে ঠিক পায় না	0.7970148902812314
23291	0043d64997.mp3	হাত বেঁধে রাখে	-0.6995683452205116
e6e48	0043de8e52.mp3	১৯৯৯ সালে রাজধানীর অদূরে গাজীপুরের কালিয়াকৈরে প্রথম হাইটেক পার্ক স্থাপনের উদ্যোগ নেওয়া হয়।	0.4974085799711183
71522	0046449994.mp3	ফল জানা যাবে	0.1845303649905906
ea8fa	0046b6d8de.mp3	নানা রকম লোক	1.891098020333767
85430	00470f7ed5.mp3	থাকতে দেখা গেছে	1.2512216322506213
1a2a1	004777aade.mp3	যায়যায় দিন পত্রিকার	1.2898655641001546
3fce2	0047959919.mp3	তফসিল ঘোষণা করে নির্বাচন কমিশন	0.3715086455517316
f1ff2	004806eefb.mp3	গ্রাহক চাহিদা বিবেচনায় নিয়ে	1.0441074457284416
cc9fd	0048b29e83.mp3	প্রেসিডিয়ামে ঠাঁই দিয়েছিলেন	-0.9870379680306391
e3f89	0049304cfe.mp3	এই দর্শকদের মধ্যে	1.345136052444087
4c1eb	004968f941.mp3	জাতীয় স্বাস্থ্য নীতি প্রণয়ন করেছে	-0.8574699460225712
7d004	0049d136f9.mp3	সেটি একটি বড় কারণ	-0.39430264314832597
68549	004a2234f5.mp3	ভালো বন্ধুও হয়ে উঠতে পারে	-1.076491683625496
33aef	004a6fa698.mp3	আমাদের সেনা ও সেপাইরা	-0.5929369166101347
cfc65	004b54f15a.mp3	মো. জহুরুল হক তাদের	-0.21565091055232022
ff0fe	004b80d29b.mp3	সংস্কার বাস্তবায়ন কোনো মতেই	-0.7713860377384016
f89d7	004ba71ab0.mp3	৮ রাকাত	1.2283056954312814
c4973	004c00db94.mp3	হবে না	1.3701527076318787
fda1a	004c48fbd2.mp3	যথাযথ দায়িত্ব পালন করার	1.34406144860936
121bd	004c5d3b74.mp3	ইরোটিক ছবি	-0.676247597636728
88654	004c6a7fc9.mp3	খবর বলা হয়েছে	-0.18496267202709107
ce629	004d0d2f48.mp3	আরও সময় প্রয়োজন বলে	-0.3307710140042316
5e80b	004e15eccd.mp3	হয়ে পড়েছিলেন অন্তরীণ	0.06972875313337953
3fce2	004f197f13.mp3	ইহার রচনাপ্রণালী আজিকালিকার	0.7031076477171702
2c9c5	004f599cf2.mp3	একজন মহিলার বক্তব্য	1.2972845038645797
fdcba	00510dc784.mp3	লক্ষ্যভেদ করেন তিনি	-0.49375477195345874
32998	00514b8748.mp3	বিকাল ৩টা ৪৫মিনিটে	0.6649308866430658
f1240	0051c4fa19.mp3	বাড়ি থেকে বেরোতে গেলে	2.450368848023624
903fa	0053ecc424.mp3	ছোট গাড়ি	0.5685475687364215
c1e30	0053f36685.mp3	অত্যন্ত মর্মান্তিক ঘটনা	-0.3848966064190812
c463d	00540ef022.mp3	বর্ষবরণের পান্তা ইলিশ দিয়ে	-0.0037026101103584523
a8710	0054aa9ad4.mp3	যদি আপনি আপনার সম্পর্কে	0.06277722175896987
d2294	0055a3fae2.mp3	পজিশন	-0.4962684688071505
d136b	0055b26204.mp3	গাছের পাতা	-1.5815091242689685
b8bba	0055e57735.mp3	অজুহাত বলে মন্তব্য করেছেন	0.12085266678983439
932bb	0056a3d9a0.mp3	শক্ত হয়ে পড়েছে	0.3625761029665068
b8bdd	0056ccda00.mp3	দেশীয় ফোক গানের মাধ্যমেই	2.982228314159064
c958a	0056dd2a01.mp3	গান গেয়েছিলাম	-0.36256862720839816
745b7	0057005cce.mp3	সরকার বাড়িটিকে ইজারা দিয়েছে	0.4118765651173967
410fa	005754d451.mp3	হঠাৎ ছাতিপট্টিতে ঢুকে	-1.9224858784099847
82926	0057ed9147.mp3	এর ফল শুভ হয় নয়	0.2861249262841659
84145	0057f6e266.mp3	এজন্য এটি সরকারের জন্য	-0.2784195860840117
f280a	005803342a.mp3	কোনও না কোনও জোটে	-0.7532453517509561
16a17	0058c0437a.mp3	নাম অনুসারে	1.5450602011380752
32c77	0059a0f316.mp3	তাঁকে দেওয়া হয়	1.7568748538692736
f2097	0059a12d9b.mp3	কোন ব্যবস্থা নয় বলেই	0.18758058944784778
e89bb	0059ac7231.mp3	কিছু ভাবা হবেনা	0.19865926719639074
8143b	0059d5ecb7.mp3	ইতোমধ্যে ১৯৪৭ এসে পড়ায়	-2.2610391333037874
d5213	005a38ea54.mp3	অভিভাবকরা আতংকিত হয়ে পড়েন	0.16158055062677476
bbb22	005a4dd9d2.mp3	আল-কায়েদাকে নিয়ে	-0.3241926520125776
14816	005ada9bf5.mp3	নির্বাচন কমিশন নির্বাচনের তফসিল ঘোষণা করবেন।	1.5523789851132352
db735	005bc2187f.mp3	আইন শাখার	-0.29642024166718656
9813c	005c5c78d3.mp3	এখন খোঁপায় ফুল	0.22549200446540496
